ID,Name,City,State,Rating (YP),Count (YP),Rating (TA),Count (TA),Amenity_Family,Amenity_Alcohol,Amenity_Outdoor,Amenity_Wifi,Amenity_Group,Amenity_Reservation,Amenity_Wheelchair,Years,Address,Website
546583345,Saw's BBQ,Birmingham,AL,N/A,N/A,4.5,9,NO,NO,NO,NO,NO,NO,NO,N/A,1154 11th Ave S,http://www.sawsbbq.com
2332508,Boston Fish Supreme,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,4201 Richard Arrington Jr Blvd N,http://www.whitepages.com/business/al/birmingham/boston-fish-market
4364430,Eagles Restaurant,Birmingham,AL,N/A,N/A,5.0,25,NO,NO,NO,NO,NO,NO,NO,73,2610 16th St N,http://www.eaglesrestaurant.com
570936649,Leonard's Bar B Q & Burger Hut,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,104 6th Ave S,N/A
452312561,Nick's BBQ II,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,14,2201 4th Pl W,N/A
537442160,Taipei 101,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,471 Green Springs Ave S,N/A
497849426,Boston Fish Supreme,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,144 6th Ave SW,N/A
537281740,Sharks Fish & Chicken,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,12,254 Green Springs Ave S,http://sharksfishchicken.net
547705753,Off the Hook,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2823 Central Ave,N/A
556543713,Bandit Patisserie,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2821 Central Ave Ste 105,http://www.banditbham.com
518335545,Shiki Thai And Sushi,Birmingham,AL,N/A,N/A,4.5,34,NO,YES,YES,YES,NO,NO,NO,9,300 Hallman Hl E,http://www.shikihomewood.com
490611576,Nabeel's Imported Foods,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,31,1706 Oxmoor Rd,http://www.nabeels.com/menu
574553442,Trvl Love Koffee,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5530 1st Ave S,http://www.trvllovekoffee.com
503142055,Apple Dumpling Bar The,Birmingham,AL,N/A,N/A,5.0,3,NO,NO,NO,NO,NO,NO,NO,10,360 Palisades Blvd,N/A
539580323,La Perla Nayarita,Birmingham,AL,N/A,N/A,4.0,7,NO,NO,NO,NO,NO,NO,NO,N/A,150 Green Springs Hwy,https://www.facebook.com/laperlanayarita
501817194,Saw's Juke Joint,Birmingham,AL,N/A,N/A,4.5,287,NO,YES,YES,NO,NO,NO,NO,12,1115 Dunston Ave,http://www.sawsbbq.com
771290,Cedar House Cafeteria,Birmingham,AL,N/A,N/A,4.5,8,YES,NO,NO,NO,NO,NO,NO,48,1001 Cedar St,http://www.cedarhouse.net
546153027,Jpj Golden Seagoldenfood and Wings,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,738 Brookwood Vlg,N/A
532962600,Charbar 7,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,900 Jackson Blvd,https://charbar7.com
537272320,Paw Paw Patch,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,YES,NO,YES,38,410 Green Springs Hwy,http://thepawpawpatch.net
502728946,McCormick & Schmick's,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,N/A,971 Brookwood Vlg,N/A
516997116,Grill 29,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,YES,NO,NO,YES,NO,N/A,971 Brookwood Vlg,http://www.grille29.com
537285414,Hunan Wok,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,429 Green Springs Hwy,N/A
537305658,Seoul Restaurant,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,430 Green Springs Hwy,N/A
530993874,Cluck A Wing,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1720 Dennison Ave SW,https://usmapz.me/cluck-a-wing-684289-us
507796677,Wingout Express,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,10,1806 Avenue V,http://www.wingoutwest.com
543143488,Quality Restaurants Concept Lic,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2246 Bessemer Rd,N/A
464299097,Ensley Seafood,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,22,3100 Ensley 5 Points W Ave,N/A
507438786,Four Seasons Bar And Grill,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,719 5th St,N/A
523122546,American Ranch House,Birmingham,AL,N/A,N/A,4.5,5,NO,NO,NO,NO,NO,NO,NO,9,1600 Pinson Valley Pkwy,https://www.facebook.com/cfrazier326
559537625,Wing Street,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2145 Bessemer Rd,https://locations.pizzahut.com/al/birmingham/2145-bessemer-rd
520186369,Black Pearl Asian Cuisine,Birmingham,AL,N/A,N/A,4.5,33,NO,NO,NO,YES,NO,YES,YES,N/A,180 State Farm Pkwy,http://www.blackpearlhomewood.com
549573468,Yummy Bowl,Birmingham,AL,N/A,N/A,4.5,9,NO,NO,NO,NO,NO,NO,NO,N/A,109 Wildwood Pkwy,http://ezonlineordernow.com/index.php/restaurant/restID/144
537299529,Wings Around The Clock,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,14,801 20th Street,http://www.wingsaroundtheclock.com
546268246,Costas BBQ,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,YES,NO,NO,NO,NO,N/A,215 Lakeshore Pkwy,http://costasfamous.com
544424914,Wesside Restaur Ant & Loun,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,422 17th Street Ensley,N/A
554775802,The Paradise Restaurant,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2017 Avenue F,N/A
534783959,Magic Wok,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,YES,NO,NO,NO,YES,N/A,401 19th Street Ensley,http://www.magicwok.com
537386954,Chan Lees,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,401 19th Street Ensley,N/A
537054032,Jack's Family Restaurant Tech Office,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,12,107 Citation Ct,N/A
547048120,Wintzells Oyster House,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3144 Heights Vlg,https://www.wintzellsoysterhouse.com
556430811,Troup's Pizza,Birmingham,AL,N/A,N/A,3.5,6,NO,NO,NO,NO,NO,NO,NO,N/A,3144 Heights Vlg,http://troupspizza.com
475613547,Ensley Seafood,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3501 Avenue E,N/A
505342473,Barry Marsh,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1570 Forestdale Blvd,https://www.sneakypetes.com/locations
451286145,Wings Waffles,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,14,5616 Court I,N/A
546219433,Wing Town,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1620 Forestdale Plz,http://wingit.net
14167998,Meko's Bar-B-Q,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,17,1232 Erie St,N/A
465325894,French Quarter Supper Club,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,14,1232 Erie St,N/A
549446705,The Flying Biscuit Cafe,Birmingham,AL,N/A,N/A,4.0,30,NO,NO,NO,NO,NO,NO,NO,5,3419 Colonnade Pkwy,http://www.flyingbiscuit.com/locations-2/theshopsofthecolonnade
559166243,Wing Street,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,9170 Parkway E,https://www.pizzahut.com/index.php?menu=wings
559718320,Hong KONG Seafood,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1101 3rd Ave,N/A
567916112,Wow Bao,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3660 Grandview Pkwy,https://wowbao.com
569825265,Maki Fresh,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2800 Cahawba Trl,https://www.makifresh.com
506791280,Wings Plus,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,9525 Parkway E,N/A
7151588,Bluff Park Diner,Birmingham,AL,N/A,N/A,4.0,16,NO,NO,NO,NO,YES,NO,YES,33,591 Shades Crest Rd,http://www.bluffparkal.org/neighborhood_updates.htm
497516079,Tony's Spaghetti House,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2905 Glenstone Cir,N/A
525530860,Wok N Roll,Birmingham,AL,N/A,N/A,3.5,6,NO,NO,NO,NO,NO,YES,NO,N/A,175 Inverness Plz,https://www.woknrollbirmingham.com/photogallery.aspx
542042157,Ginza,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,YES,YES,17,5291 Valleydale Rd Ste 101,http://www.ginzabirmingham.com
24981755,Harvey's,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,17,318 Rustic Trail Rd,N/A
497567279,Chris Barbeque Grill,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,4917 Sussex Rd,N/A
573333327,Wing Street,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,4500 Valleydale Rd,http://pizzahut.com
481313273,Bistro Provare,Birmingham,AL,N/A,N/A,4.5,2,NO,NO,NO,NO,NO,NO,NO,N/A,4600 Valleydale Rd,http://www.jeffersonstate.edu
475879390,Salvatore's Pizza & Pasta,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,NO,YES,38,1430 Gadsden Hwy,N/A
566361533,Full Moon Bar-B-Que,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5988 Chalkville Mountain Ln,https://fullmoonbbq.com/locations/trussville
507299279,Sushi Village,Birmingham,AL,N/A,N/A,4.0,14,NO,YES,NO,YES,NO,YES,NO,N/A,601 Doug Baker Blvd Ste 101,http://www.sushivillageal.com
559708365,Wing Street,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2346 Center Point Pkwy,https://www.pizzahut.com
483891412,Steak-Out,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,19,5511 Highway 280 Ste 110,N/A
485435681,Parish Seafood and Oyster House,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,YES,NO,NO,NO,NO,N/A,1911 Gadsden Hwy,http://www.parishoysterhouse.com
550018709,Johnny Rockets,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,N/A,2024 Regent Park Ln,http://johnnyrockets.com
469883252,I-Seven Enterprises,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,22,9340 Helena Rd,N/A
539001526,La Paz Restaurant & Catering,Birmingham,AL,N/A,N/A,4.0,14,NO,NO,NO,NO,NO,NO,NO,N/A,3 Mt Laurel Ave,http://eatatlapaz.com
570146499,Oak House,Birmingham,AL,N/A,N/A,5.0,1,NO,NO,NO,NO,NO,NO,NO,N/A,300 Carlow Ln Ste 114,https://www.oakhouseeats.com
467068555,The Red Shamrock Pub,Birmingham,AL,N/A,N/A,4.5,4,NO,YES,YES,NO,NO,NO,NO,13,42 Manning Pl,http://www.theredshamrock.com
482422158,Shiki Sakura,Birmingham,AL,N/A,N/A,4.5,14,NO,NO,YES,YES,NO,YES,YES,N/A,27 Olmsted St,http://shiki-sakura.edan.io
531561023,Sakur Restaurant,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,27 Olmsted St,N/A
566538383,Gyros Cafe,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5830 Chalkville Rd,N/A
481562349,La Perla Nayarita,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,N/A,5712 Chalkville Rd,N/A
531069471,Courtyard Oyster Bar & Grill,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5961 Chalkville Mountain Ln,N/A
563597447,Imperico Steakhouse And Grill,Birmingham,AL,N/A,N/A,1.5,2,NO,NO,NO,NO,NO,NO,NO,N/A,5961 Chalkville Mountain Rd,http://www.imperiosteakhousegrill.com
481577351,Ruby Tuesday,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,N/A,5957 Chalkville Rd,http://www.rubytuesday.com
573520261,Red Bird’s Deli,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,4710 Frank St,https://www.redbirdsdeli.com
534732874,Konomi,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,YES,YES,YES,20,5870 Trussville Crossing Blvd Suite 122,http://www.facebook.com/eatkonomi
17662732,Ruby Tuesday,Birmingham,AL,five,1,N/A,N/A,NO,YES,NO,YES,NO,NO,NO,9,5957 Chalkville Mountain Rd,http://www.rubytuesday.com
16379698,Cajun Steamer Trussville,Birmingham,AL,three,2,N/A,N/A,NO,YES,YES,YES,NO,YES,YES,18,5071 Pinnacle Sq,http://www.cajunsteamer.com
475606569,PF Chang's,Birmingham,AL,four half,6,4.0,308,NO,YES,NO,NO,NO,NO,NO,31,233 Summit Blvd,https://www.pfchangs.com/locations/us/al/birmingham/233-summit-blvd/3600-birmingham.html
6483929,Cafe Dupont,Birmingham,AL,five,1,4.5,206,NO,YES,NO,NO,NO,YES,YES,30,113 20th St N,http://www.birminghammenus.com/cafedupont
1583268,Crazy Cajuns' Boiling Pot,Birmingham,AL,one half,2,4.5,115,NO,YES,YES,NO,NO,NO,NO,25,125 Inverness Plz,http://www.crazycajuns.net
5513543,Costa's Famous Bar-B-Que & Steakhouse,Birmingham,AL,five,1,4.5,8,NO,NO,YES,NO,NO,NO,NO,N/A,215 Lakeshore Pkwy,http://www.costasfamous.com
1023213,Applebee's,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,15,579 Brookwood Vlg,http://www.applebees.com
7030597,Fish Market Restaurant,Birmingham,AL,three half,6,4.0,1237,NO,YES,YES,YES,YES,YES,YES,42,612 22nd St S,http://www.birminghammenus.com/thefishmarket
473246491,Sweet Tea Restaurant,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,YES,N/A,2207 3rd Ave S,http://www.sweettearestaurant.com
3911378,Salem's Diner,Birmingham,AL,N/A,N/A,4.5,56,NO,NO,YES,NO,NO,NO,NO,18,2913 18th St S,http://www.salemsdiner.com
22934244,Tilted Kilt,Birmingham,AL,four,1,N/A,N/A,NO,YES,YES,YES,YES,YES,YES,21,14 Perimeter Park S,http://www.tiltedkilt.com
10937173,Costa's Mediterranean Cafe,Birmingham,AL,five,3,3.5,52,NO,YES,NO,NO,YES,YES,NO,32,5891 Trussville Crossings Pkwy,http://www.costasmcafe.com
880577,The Original Pancake House,Birmingham,AL,four,1,4.5,295,YES,YES,NO,NO,YES,NO,YES,33,1931 11th Ave S,http://www.originalpancakehouse.com
468078188,Cracker Barrel Old Country Store,Birmingham,AL,N/A,N/A,N/A,N/A,YES,NO,NO,NO,YES,NO,NO,N/A,3415 Colonnade Pkwy,http://www.crackerbarrel.com
460113105,Full Moon Bar-B-Que Corporate Offc,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,YES,NO,NO,YES,21,3226 Lorna Rd,http://www.fullmoonbbq.com
470320414,Outback Steakhouse,Birmingham,AL,three,2,3.0,79,NO,YES,NO,NO,YES,NO,NO,36,5231 Highway 280,https://locations.outback.com/alabama/birmingham/5231-highway-280-south?utm_source=gmb&utm_medium=local_search&utm_campaign=website_cta&y_source=1_MTU1MDIwNjYtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
3940573,Gianmarco's Restaurant,Birmingham,AL,N/A,N/A,4.5,405,NO,YES,NO,NO,YES,YES,NO,22,721 Broadway St,http://www.birminghamrestaurants.com/default.aspx
11029724,Buffalo Wild Wings,Birmingham,AL,five,1,N/A,N/A,NO,YES,NO,YES,NO,NO,NO,18,5915 Trussville Crossings Pkwy Ste 101B,https://www.buffalowildwings.com/locations/us/al/birmingham/5915-trussville-crossing-parkway/sports-bar-444
5853715,Applebee's,Birmingham,AL,N/A,N/A,3.5,10,NO,YES,NO,YES,NO,NO,NO,44,2246 Bessemer Rd,http://www.applebees.com
5087435,Saw's BBQ,Birmingham,AL,five,3,4.5,386,NO,YES,YES,NO,NO,NO,YES,15,1008 Oxmoor Rd,http://www.sawsbbq.com
17430163,Magic City Grill,Birmingham,AL,five,2,4.0,17,NO,NO,NO,NO,NO,NO,YES,22,2201 3rd Ave N,http://magiccityfilms.com
10294130,Carlile's Barbeque,Birmingham,AL,five,1,4.5,20,NO,YES,NO,NO,NO,NO,YES,79,3511 6th Ave S,http://www.carlilesbbq.com
12523736,Smokehouse Steak & Seafood Restaurant,Birmingham,AL,five,1,4.5,40,NO,NO,NO,NO,NO,NO,YES,69,348 Finley Ave W,http://www.nikiswest.com
14441995,Chili's Grill & Bar,Birmingham,AL,four,1,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,N/A,101 Inverness Cors,http://www.chilis.com
7475191,Wings Plus 3,Birmingham,AL,one,1,N/A,N/A,NO,NO,NO,NO,NO,NO,YES,76,437 Green Springs Hwy,https://www.wingsplus3.com/order
5155842,Z's Take Out Restaurant,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,YES,16,104 17th St N,N/A
460137225,Dreamland,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,YES,66,19 W Oxmoor Rd,http://www.dreamlandbbq.com
14472363,Golden Rule Bar-B-Q,Birmingham,AL,four half,3,3.5,16,NO,NO,NO,NO,NO,NO,NO,133,1901 6th Ave N,http://www.goldenrulebbq.biz
8378448,Demetri's BBQ,Birmingham,AL,three half,2,4.0,87,NO,NO,NO,YES,YES,NO,YES,76,1901 28th Ave S,http://www.demetrisbbq.com/#!about-us/c11rf
1985971,Jim 'N Nick's Bar-B-Q,Birmingham,AL,one,1,4.0,466,NO,YES,NO,YES,NO,NO,YES,34,1908 11th Ave S,N/A
875490,M & M Restaurant,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3921 1st Ave N,N/A
497717,Chili's Grill & Bar,Birmingham,AL,one,2,3.0,39,YES,YES,NO,NO,YES,NO,YES,49,1676 Gadsden Hwy,http://www.chilis.com/locations/us/alabama/birmingham/trussville
451290090,Sitar Indian Cuisine,Birmingham,AL,five,3,4.0,80,NO,YES,NO,YES,NO,YES,YES,N/A,1801 4th Ave S,N/A
450777972,Another Broken Egg Cafe,Birmingham,AL,N/A,N/A,4.0,164,NO,NO,NO,NO,NO,NO,NO,28,2418 Montevallo Rd,http://www.anotherbrokenegg.com
465170075,Okinawa Japanese Restaurant,Birmingham,AL,four,1,4.5,74,NO,YES,YES,YES,YES,YES,YES,13,148 Wildwood Pkwy,N/A
8207661,Hunan Wok,Birmingham,AL,one,1,4.0,3,NO,NO,NO,NO,NO,NO,YES,21,429 Green Springs Hwy,N/A
14060464,Lee Garden Chinese Restaurant,Birmingham,AL,one,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1423 Gadsden Hwy,N/A
456605862,Teriyakiexpress,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,YES,NO,NO,NO,NO,14,736 Brookwood Vlg,http://www.express.com
17249040,Magnolia Cafe,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,28,4704 Cahaba River Rd Ste E,http://www.magnoliacafebirmingham.com
4419142,Fife's Restaurant,Birmingham,AL,five,5,4.0,47,NO,NO,NO,NO,NO,NO,YES,74,2321 4th Ave N,https://www.facebook.com/fifesresturant
5350333,Paw Paw Patch,Birmingham,AL,five,2,4.0,59,NO,NO,NO,NO,NO,NO,YES,N/A,410 Green Springs Hwy,http://www.thepawpawpatch.net
452753231,Buffalo Wild Wings,Birmingham,AL,five,1,3.5,41,NO,YES,YES,YES,NO,NO,NO,42,4507 Riverview Pkwy,http://www.buffalowildwings.com
473106040,Garage Cafe,Birmingham,AL,five,1,4.0,77,NO,YES,YES,NO,NO,NO,NO,40,2304 10th Ter S,http://www.garagecafe.us
467697175,East of the Mississippi Diner,Birmingham,AL,five,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3103 Ensley 5 Points W Ave,https://mississippidiner.com
2532698,Golden Wok,Birmingham,AL,three,2,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,31,1421 Forestdale Blvd,http://www.goldenwok.us
14031259,Golden Dragon Restaurant,Birmingham,AL,four,1,3.5,3,NO,NO,NO,NO,YES,NO,YES,31,2227 Bessemer Rd,N/A
1499697,Mr. Wang's Restaurant,Birmingham,AL,four,1,4.0,56,NO,YES,NO,NO,YES,YES,YES,26,217 Lakeshore Pkwy,http://www.mrwangsbuffet.com
16973584,Full Moon Bar-B-Que,Birmingham,AL,N/A,N/A,4.5,29,NO,YES,NO,YES,YES,NO,YES,19,337 Valley Ave,http://www.fullmoonbbq.com
22330184,Giuseppe's Cafe,Birmingham,AL,N/A,N/A,4.5,120,NO,YES,YES,NO,YES,YES,NO,22,925 8th St S,http://www.giuseppescafe.com
462631770,Lolo's BBQ,Birmingham,AL,N/A,N/A,5.0,5,NO,NO,NO,NO,NO,NO,NO,N/A,4350 3rd Ct S,https://www.facebook.com/LoLos-BBQ-224179810930052
22422355,Wings & Teriyaki,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,14,734 Graymont Ave W,N/A
455445718,Jinsei Sushi,Birmingham,AL,N/A,N/A,4.0,88,NO,YES,YES,YES,NO,NO,YES,18,1830 29th Ave S,http://www.jinseisushi.com
14201868,Roadside Bar B Q Ribs & Chicken,Birmingham,AL,N/A,N/A,4.0,4,NO,NO,NO,NO,NO,NO,NO,28,7303 1st Ave N,http://roadsidebbq.com
22647019,Dean Restaurants,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,15,426 Summit Pl,N/A
14799606,Egg Roll Express,Birmingham,AL,N/A,N/A,3.0,5,NO,NO,NO,NO,NO,NO,NO,30,100 Bessemer Super Hwy,N/A
7372195,New China East,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,23,1151 Huffman Rd,http://www.newchinaeastbirmingham.com
3874359,Hong Kong Restaurant,Birmingham,AL,five,4,3.0,7,NO,NO,NO,NO,NO,NO,NO,32,1817 Pinson Valley Pkwy,http://www.hongkongharvard.com
1402045,Green Acres Cafe,Birmingham,AL,four half,3,4.5,35,NO,NO,NO,NO,NO,NO,NO,66,1705 4th Ave N,https://www.birminghamgrub.com/greenacresdowntown
5906238,Ming's Cuisine,Birmingham,AL,three half,3,4.5,50,NO,YES,NO,NO,YES,YES,YES,36,514 Cahaba Park Cir,http://www.mingsmenu.com
16482814,New China,Birmingham,AL,three,3,4.5,14,NO,NO,NO,NO,YES,NO,YES,12,5361 Highway 280,http://www.greatnewchina.com
12094021,Hong Kong City,Birmingham,AL,five,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,20,873 Dennison Ave SW Ste 101,N/A
1071604,Saigon Noodle House,Birmingham,AL,five,1,4.5,115,NO,NO,NO,NO,YES,NO,YES,15,4606 Highway 280 Ste 108,http://www.saigonnoodlehouse.wordpress.com
22428273,Mt. Fuji Japanese Sushi Steakhouse,Birmingham,AL,three,2,3.5,16,NO,YES,YES,NO,NO,YES,YES,N/A,120 Doug Baker Blvd,http://www.mtfujisteakhousehoover.com
472334000,Johnny's Restaurant,Birmingham,AL,one,1,4.5,71,NO,NO,YES,NO,NO,NO,NO,12,2902 18th St S,http://www.johnnyshomewood.com
12784386,New China Town,Birmingham,AL,N/A,N/A,4.0,22,NO,NO,NO,NO,NO,NO,NO,55,1020 20th St S,http://newchinatown-al.com
2804984,China Moon,Birmingham,AL,N/A,N/A,3.5,18,NO,NO,NO,NO,NO,NO,NO,27,3310 Clairmont Ave S,https://www.facebook.com/pages/China-Moon/116055191749036
452215274,Best Wings & Deli,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,YES,YES,N/A,5017 Richard Arrington Jr Blvd N,http://www.bestwingsanddeli.com
5940132,O'Carr's Restaurant,Birmingham,AL,N/A,N/A,4.5,72,NO,NO,NO,NO,NO,NO,NO,49,2909 18th St S,http://www.ocarrs.com
473086389,Wing Zone,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,23,406 Valley Ave,http://www.wingzone.com
10071860,Good Friend Chinese & Seafood,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,23,1720 Dennison Ave SW,N/A
465657607,Los Rancheros,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,YES,YES,NO,14,2463 Palomino Ln,N/A
467680717,Shogun Japanese Steak & Sushi,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,4618 Highway 280,N/A
481029536,Rice Lovers,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5511 Highway 280 Ste 113,http://www.ricelovers.com
468473896,Moon Bar-B-Que Full,Birmingham,AL,four half,6,N/A,N/A,NO,NO,YES,YES,NO,NO,YES,22,4635 Highway 280,http://www.fullmoonbbq.com
12001326,Palace Chinese Restaurant,Birmingham,AL,five,3,4.0,31,NO,YES,NO,NO,NO,NO,NO,23,5899 Trussville Crossings Pkwy,http://www.palacetrussville.com
11095592,Taste of China,Birmingham,AL,four half,3,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,28,1805 Center Point Pkwy,N/A
2379804,The Purple Onion Deli & Grill,Birmingham,AL,four,3,4.0,37,NO,NO,YES,NO,NO,NO,YES,26,479 Green Springs Hwy,http://www.thepurpleoniononline.com/ordereze/?aspxerrorpath=/ordereze/ordereze/Default.aspx
462648501,Sharks Fish & Chicken,Birmingham,AL,four half,2,4.0,4,NO,NO,NO,NO,NO,NO,NO,N/A,254 Green Springs Hwy,http://www.sharksfishchicken.net
